       0.000000      15.000000
       0.100000      15.099833
       0.200000      15.198669
       0.300000      15.295520
       0.400000      15.389418
       0.500000      15.479426
       0.600000      15.564642
       0.700000      15.644218
       0.800000      15.717356
       0.900000      15.783327
       1.000000      15.841471
       1.100000      15.891207
       1.200000      15.932039
       1.300000      15.963558
       1.400000      15.985450
       1.500000      15.997495
       1.600000      15.999574
       1.700000      15.991665
       1.800000      15.973848
       1.900000      15.946300
       2.000000      15.909297
       2.100000      15.863209
       2.200000      15.808496
       2.300000      15.745705
       2.400000      15.675463
       2.500000      15.598472
       2.600000      15.515501
       2.700000      15.427380
       2.800000      15.334988
       2.900000      15.239249
       3.000000      15.141120
       3.100000      15.041581
       3.200000      14.941626
       3.300000      14.842254
       3.400000      14.744459
       3.500000      14.649217
       3.600000      14.557480
       3.700000      14.470164
       3.800000      14.388142
       3.900000      14.312234
       4.000000      14.243197
       4.100000      14.181723
       4.200000      14.128424
       4.300000      14.083834
       4.400000      14.048398
       4.500000      14.022470
       4.600000      14.006309
       4.700000      14.000077
       4.800000      14.003835
       4.900000      14.017547
       5.000000      14.041076
       5.100000      14.074185
       5.200000      14.116545
       5.300000      14.167733
       5.400000      14.227235
       5.500000      14.294460
       5.600000      14.368733
       5.700000      14.449314
       5.800000      14.535398
       5.900000      14.626123
       6.000000      14.720584
       6.100000      14.817837
       6.200000      14.916911
       6.300000      15.016814
       6.400000      15.116549
       6.500000      15.215120
       6.600000      15.311541
       6.700000      15.404850
       6.800000      15.494113
       6.900000      15.578440
       7.000000      15.656987
       7.100000      15.728969
       7.200000      15.793668
       7.300000      15.850437
       7.400000      15.898708
       7.500000      15.938000
       7.600000      15.967920
       7.700000      15.988168
       7.800000      15.998543
       7.900000      15.998941
       8.000000      15.989358
       8.100000      15.969890
       8.200000      15.940731
       8.300000      15.902172
       8.400000      15.854599
       8.500000      15.798487
       8.600000      15.734397
       8.700000      15.662969
       8.800000      15.584917
       8.900000      15.501021
       9.000000      15.412119
       9.100000      15.319098
       9.200000      15.222890
       9.300000      15.124454
       9.400000      15.024775
       9.500000      14.924849
       9.600000      14.825673
       9.700000      14.728239
       9.800000      14.633521
       9.900000      14.542464
      10.000000      14.455979
